#Partner hier bedeutet die Partner, von denen der Agent Status Info bekommt.
#Handeltag;AgentName;Typ;Kommunikation;Beschreibung;Abschlag;MovingDays;RelativeGewinn;RelativeGewinnPozent;AbsoluteGewinn;AbsoluteGewinnPozent;PartnerName;Typ;AbschlagProzent;Movingsdays;RelativeGewinn;RelativeGewinnProzent;
0000140;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000141;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000142;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000143;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000144;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000145;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000146;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000147;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000148;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000149;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000150;V16;Investor;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
